s1,s2,beta,mean,std,half_life,pvalue,hurst,mean_crossings
AVAXUSDC,LTCEUR,0.5882057074042459,0.08527846121489316,0.13297099963787853,0.94568464548439,0.007890917601326927,0,81
SCUSDT,TIAUSDT,0.8854434058846162,0.08918788398112772,0.13295914954979857,0.6815859982664982,0.02266302780383274,0,83
BNBUSDT,HBARUSDT,0.36835536828684906,0.4223577342884273,0.13292424366359265,0.500235653730659,0.0011081654250417285,0,104
BNBUSDT,KAVAUSDT,0.28331102998564295,0.45490081028241014,0.13291030910570295,0.5088292529600008,0.04764315191575823,0,92
FLOWUSDT,XLMBTC,0.7168790548252272,0.1547342405504573,0.13288745450542577,0.7125876541407324,0.017398434599357106,0,55
AGIUSDT,APTUSDC,0.7572040406231659,-0.014975491467134783,0.13288529296220805,0.542327356072932,0.013851138926212524,0,83
ADAUSDC,BOBAUSDT,0.9298266246613449,0.12231411309406136,0.13288208053347458,0.5057427735772753,0.006729048056546868,0,79
BTTUSDT,TONUSDT,0.3046001119989302,0.17938390991643482,0.1328783083946193,0.9807749586100152,0.04614284607105345,0,61
SUSHIUSDT,SWEATUSDT,0.8603606081883722,0.025160309583734,0.13286773060552248,0.6874074849256069,0.02092925036372938,0,34
GLMRUSDT,LTCUSDC,0.512330595957448,0.12183694061597375,0.1328517702013819,1.1084233046478025,0.026801151737393978,0,85
PEOPLEUSDT,ZIGUSDT,0.8243660129440951,-0.060199203127769246,0.1328193186270056,0.5996440292758702,0.0020831661913091287,0,67
CAKEUSDT,MANAUSDC,0.9058122716936592,-0.019396981349553876,0.132789093955548,0.5621351473723051,3.6864455664266737e-06,0,68
ALGOUSDT,SOLEUR,1.2055144875948705,0.008434829583722166,0.13275174860837616,0.6140817704758929,0.04686035614594493,0,98
AGIUSDT,APTUSDT,0.7560681359085962,-0.01263912589224907,0.1327440974176813,0.5536714880013979,0.012739276826001305,0,75
SOLUSDT,UNIUSDT,0.5229981017637462,0.21751111291292302,0.13267350386154603,0.5742746063686419,0.009440429813213231,0,59
PIPUSDT,USTCUSDT,0.8110475955637841,0.038885570592116045,0.13266143237380887,0.657798061124839,0.03226761848254227,0,63
DGBUSDT,NEARUSDT,1.1578246861859112,0.06515844059890342,0.13263795472590983,0.659581167109201,0.031234896697721923,0,54
AVAXUSDT,LTCEUR,0.5897594577189192,0.08451202092348095,0.13263212822941636,0.9488412375524576,0.007840613911654531,0,79
FORTUSDT,SUSHIUSDT,0.4287969368590624,0.09046754240478276,0.13259494591539778,0.5110018538761518,0.008149650537566028,0,75
DOTBTC,LINKUSDT,1.0303652799427874,0.02331662926527602,0.13254506655283058,0.8750837308367203,0.04772283437223097,0,69
FLIPUSDT,RDNTUSDT,0.3940654498491266,0.12475417123314493,0.13251856035223306,0.7597580132908975,0.0412086565524396,0,47
FORTUSDT,VRTXUSDT,0.35868103559264136,0.1465509224137563,0.13244570344871032,0.5638610231030994,0.017031219456842814,0,71
FLOWUSDT,SOLEUR,0.9697136668685105,0.06357560860399632,0.1324404980058959,0.8345995808017304,0.0472867809258962,0,63
CELOUSDT,STGUSDT,0.6808557305138935,0.18939745389158233,0.13230030058735764,0.5354491821555918,0.016812631020716094,0,87
SANDBTC,SOLOUSDT,0.8681637977363909,0.04107813400580162,0.13226531146251266,0.6955347080855434,0.00817790609125424,0,67
ADAUSDT,SOLEUR,0.889007996044211,0.0983966538246601,0.13219363906529635,1.0712725567010775,0.04581548927680258,0,36
BTTUSDT,SIDUSUSDT,0.44124896971398886,0.12854817529946447,0.13217590541207722,0.5569963120124471,0.016855543714050195,0,29
HFTUSDC,SOLUSDC,0.834948336757481,0.18312965253917626,0.13214926438949293,0.5485168257396784,0.007598887310261036,0,68
DOTUSDC,SALDUSDT,0.7736869703722246,0.24511859686893436,0.13213822534389089,0.5303220193443341,0.028201173827949493,0,60
ATOMUSDT,ROSEUSDT,0.7869182602492434,0.09150803667389157,0.13212873609459,0.9795676085113942,0.041429775046496004,0,24
ICXUSDT,XETAUSDT,0.5359462071771363,0.1602451452858506,0.13212707661513876,0.5306526196055779,0.03454534181028629,0,84
BNBUSDT,ORDIUSDT,0.40363289154432913,0.46035661582422344,0.13205072025342676,0.5178040181088451,0.004729335972467181,0,76
JSTUSDT,SANDBTC,0.9316083251440411,0.10635554542274278,0.1320463341642353,0.630678111912714,0.014131703710841282,0,82
DOTUSDT,SALDUSDT,0.7713835119054558,0.24472104411864168,0.13204596221535395,0.5279701028006031,0.027757025955314638,0,54
LRCUSDT,VINUUSDT,0.9164577948008585,0.18846975651854614,0.1320443568828151,0.6388392228341915,0.00040570427127406387,0,28
HFTUSDC,SOLUSDT,0.8379076081928937,0.18042654414269615,0.13201884601366284,0.5467631892186382,0.007619489097009527,0,74
BATUSDT,FXSUSDT,0.702156343166485,0.12178075130789426,0.13200357985264294,0.6814886265790299,0.024056147210885188,0,57
BOBAUSDT,C98USDT,0.5662803058680114,0.16808536253125633,0.1319700199371211,0.5190347623050464,0.024772131970633677,0,57
ACSUSDT,DYDXUSDT,0.7687480624809563,-0.0441972585084115,0.1319274491173631,0.9373897341702513,0.030499139251833784,0,83
ADAUSDT,MINAUSDT,0.8639345159852975,0.12213258118054532,0.13190583812398404,0.9501332769551516,0.015036259875588535,0,37
AGIUSDT,IDUSDT,0.7805177124500284,-0.010262804063522923,0.13185944905624977,0.5332345159491002,0.04171430073637984,0,47
ADAUSDC,SOLEUR,0.8891169594385135,0.09729763859199833,0.13185801549004858,1.059311267421578,0.033180843706170506,0,34
MAGICUSDT,OPUSDC,0.6295686892709719,0.18402168098182187,0.1318468603572106,0.8793005379207408,0.04641370337194477,0,67
ERTHAUSDT,KSMUSDT,0.5640790115655218,0.12965023151821028,0.131821221081509,0.5980715166233144,0.02829476378508136,0,45
ATOMUSDT,WEMIXUSDT,0.8230426586970945,0.1375000005308697,0.1318157303637833,0.5769141220257599,0.03500639011721817,0,90
STGUSDT,ZTXUSDT,0.9898537549708073,-0.035500582377802896,0.13178556546508988,0.5100197995328777,0.007047676599785395,0,78
HFTUSDC,SOLOUSDT,0.6528339523339199,0.25263831511286505,0.13177262125224298,0.6444057797580107,0.00958917402981311,0,70
PIPUSDT,WLDUSDT,0.7279855143947302,0.05664431529761291,0.13171609846619337,0.6988848640239379,0.02508227872823168,0,63
ADAUSDC,MINAUSDT,0.8635234494947585,0.12126214530725386,0.13167944749776397,0.9483364490283639,0.015271929473545458,0,39
AGLDUSDT,YFIUSDT,0.6561001908213803,0.06629776806117525,0.13162149763211792,0.7143092900425093,0.030780581199241975,0,56
DOTBTC,GODSUSDT,1.1114110378714932,0.08317312134669859,0.131567929555686,0.6539767246405616,0.017462489091578416,0,60
AAVEUSDT,SWEATUSDT,0.5280704744905202,0.13059611808875765,0.13154903642994273,0.7964496342490374,0.012211429932044257,0,56
CAKEUSDT,SHIBUSDT,0.9274747758916246,-0.17539736654999674,0.1315462776427268,0.5441848673962718,0.010216589321761817,0,46
TIAUSDT,VELOUSDT,0.6586948070416455,0.07746660950493406,0.13153259926103705,0.7732026936482419,0.04494396729927757,0,90
PIPUSDT,WLDUSDC,0.7288361877713391,0.056313375168431906,0.13151727042151817,0.6906496096347652,0.023635491843025,0,67
VINUUSDT,XCADUSDT,0.6492208360378638,0.000712520933455163,0.13150305530885945,0.5120953875361035,0.0001512135218188409,0,88
MASKUSDT,PEOPLEUSDT,0.16230347388821997,0.21195631676327287,0.1314892895282217,1.0751491356858789,0.04604056857234071,0,59
MANAUSDC,SALDUSDT,0.849013330555515,0.21729760028882017,0.13139752270453753,0.553780059871229,0.025542399603502783,0,53
ARKMUSDT,GODSUSDT,0.87042325392,0.1776674690025176,0.13139249229074745,0.5835355961935434,0.029569458412505394,0,132
ERTHAUSDT,GRTUSDT,0.5309513142848525,0.10732965612780644,0.13138733844677258,0.5359312690420692,0.01041297229517648,0,79
DOTUSDC,XLMBTC,0.6498511551571501,0.1458135075646631,0.1313501262229066,0.8085486851488255,0.04477031844199273,0,57
ERTHAUSDT,RVNUSDT,0.46238297858397176,0.08780740098512821,0.13131649534014025,0.5776103266572837,0.02593927041156988,0,43
CYBERUSDT,FXSUSDT,0.3602057816822992,0.15593954987826847,0.13130634920990691,0.6050744360146917,0.04953862886366974,0,48
ERTHAUSDT,XLMBTC,0.4437716101765431,0.13027467920715388,0.13129266233735457,0.6575236806985097,0.04221719842094869,0,49
GODSUSDT,HBARUSDT,0.5812782784820423,0.057464501283674814,0.13128529014333648,0.7779892399577821,0.021548800404068914,0,58
OASUSDT,WWYUSDT,0.8759080568457654,0.051309850464397885,0.13127836830145612,0.558844755432916,0.04170776141193233,0,62
RPKUSDT,USTCUSDT,0.8693061486393842,-0.06367509496759802,0.1312395120731862,0.7484096959604344,0.01825624996836787,0,57
CAKEUSDT,SHIBUSDC,0.9284651457477876,-0.17171251251419992,0.13121297152730343,0.5063425317219176,0.009615947218274527,0,50
SHRAPUSDT,VINUUSDT,0.9047005736903513,0.12213298913225897,0.13116807805142702,0.7081570154001555,0.025512819943292683,0,85
MEMEUSDT,XRPEUR,0.8263828945889193,0.04090938250727698,0.13114462230198964,0.5781153838888742,0.04477501846171298,0,82
MEEUSDT,MINAUSDT,0.5616424729654023,-0.026015304853289452,0.13112132519420883,0.664879993381926,0.01451642176797101,0,96
BELUSDT,SOLEUR,1.0405195501858935,0.06046555158591113,0.13110617956020273,0.5556050217710321,0.00784295651987321,0,104
AVAXUSDT,WOOUSDT,0.9613744986479442,0.04668766203468224,0.1310995847084511,0.8522898267342937,0.0401666785598241,0,47
RUNEUSDT,SOLBTC,0.7502833908320037,0.1327193924733699,0.1310633289995577,0.7509580700022489,0.028819893373820696,0,40
AVAXUSDC,WOOUSDT,0.9613399898036017,0.04656219772083673,0.13104182859786223,0.8414007528523976,0.041417384259144055,0,43
MEMEUSDT,SNXUSDT,0.8889400931500729,0.06286096815428635,0.1310387344745254,0.5395074237925077,0.040917308989046275,0,82
FORTUSDT,MVUSDT,0.4202137068968923,0.06357569633913157,0.13102712277245507,0.5280106658605951,0.0034012854812440043,0,51
DOTUSDT,XLMBTC,0.6488899129796376,0.14524159431028277,0.130994156907659,0.8040496602236809,0.04385645049628665,0,55
BEAMUSDT,RDNTUSDT,0.4602124728090897,0.23789167844009776,0.1309799003380084,0.5096528220754726,0.0027481449801214004,0,67
ATOMUSDT,ETHWUSDT,0.7768029400500861,0.125217640499541,0.13093480256992238,0.7880396808204235,0.01326505783326037,0,97
MANAUSDT,SALDUSDT,0.8445946569203129,0.21818541777097725,0.13091160162369864,0.5884931206551544,0.027013661880018063,0,61
JSTUSDT,XRPBTC,0.8317760948524379,0.07864912774405441,0.13090539368041407,0.5865583688552685,0.007449565509450513,0,77
FMCUSDT,SALDUSDT,1.047536715623898,0.10753759290409501,0.13086783212304798,0.5034024800612724,0.0019870200227591612,0,94
DOGEEUR,ROSEUSDT,1.0836550387995316,0.048060451865122485,0.13085702757062886,0.5037041514611215,0.009471919121895763,0,72
FORTUSDT,MDAOUSDT,0.4461471232277327,0.12020901942709226,0.13084678773553168,0.5639293447300217,0.015846324611987234,0,75
PERPUSDT,RDNTUSDT,0.46648127623839825,0.12549121833335078,0.13084113417967186,0.9575263465425086,0.03288896389292511,0,91
DOGEUSDT,MDAOUSDT,1.0464845229064823,0.10170330550892388,0.13079971420735423,0.5493922134489763,0.03879413072416388,0,77
MINAUSDT,RVNUSDT,0.5470766212594707,0.13279383986797377,0.13078468708156424,1.0293122237699086,0.02826851955217147,0,94
ICXUSDT,JEFFUSDT,0.48142498058098165,0.1303840895599002,0.1307604467002663,0.5763715133143272,0.022133193933074013,0,57
KASTAUSDT,MVUSDT,0.5352204927965216,0.1504789530441766,0.13073771559013123,0.5720765654839717,0.0455933894165126,0,44
FORTUSDT,SALDUSDT,0.5066398993666132,0.1672305480806949,0.13073099761234058,0.5543190125595946,0.015482991811155712,0,61
FMCUSDT,ZILUSDT,0.8463942843251606,-0.04823744163492431,0.1306635124687735,0.6258484325401166,0.02358906874750062,0,83
JASMYUSDT,QTUMUSDT,0.9287694274572897,0.02713458745750048,0.1306341516946949,0.8099276600094071,0.031934741090601994,0,93
ETHDAI,PENDLEUSDT,0.8333621009960159,0.030932354349530625,0.13056975754913286,0.5632551227934328,0.04020057531172232,0,70
CELOUSDT,LTCUSDT,0.6195310861029644,0.1579934861801511,0.1304820279657712,0.5620706280364111,0.011628219525079753,0,76
BOBAUSDT,LTCUSDT,0.41022128821532783,0.17130378115306671,0.1304692719837869,0.5010246745125017,0.018088641363582365,0,68
KAVAUSDT,NEARUSDT,1.0726511615786198,0.0680788022971366,0.13045166617615878,0.7729909983974524,0.016971029482734566,0,44
LUNCUSDT,XLMBTC,0.7644498457191283,0.10072566816892142,0.13042853921707595,0.6461515494357006,0.014843935368273919,0,55
FILUSDT,MINAUSDT,0.8754077630982101,-0.016485250288842672,0.13038856668615606,0.9705423649670032,0.032485790752022584,0,51
QNTUSDT,SOLEUR,1.0507975208838847,-0.01346021165542829,0.13038415881988358,0.5495610058972666,0.02409278302077893,0,80
SOLOUSDT,XRPBTC,0.7038151377229875,0.09235346088805917,0.13034463091688037,0.6827313714931023,0.0021759552914431563,0,73
ARKMUSDT,CAKEUSDT,0.633262240329362,0.22927486019915555,0.13032893608736432,0.6016931501290368,0.0038016594294635092,0,79
ICXUSDT,NEONUSDT,0.5272229639067286,0.12350370714213608,0.13031359586000665,0.6203334518856063,0.022975250293833904,0,49
LINKUSDT,SALDUSDT,0.6434151104979509,0.2502304120756916,0.1302961603217686,0.5681115097871804,0.025053743070997298,0,35
ERTHAUSDT,SWEATUSDT,0.4942667414655726,0.06800018880872584,0.13029262853048032,0.5737938896436692,0.022124639657960438,0,61
ROSEUSDT,ZRXUSDT,0.8356229820611493,0.016638607508936733,0.1302716957473644,0.6514797169224896,0.027098135681374706,0,125
RPKUSDT,WAXPUSDT,0.8120907036690164,-0.0915850336754688,0.13026896654552306,0.801734309234001,0.022297931607226845,0,58
BOBAUSDT,RUNEUSDT,0.4986025138846504,0.1790117689082324,0.13024832040147102,0.5140170344066705,0.03744854199118777,0,69
MINAUSDT,RUNEUSDT,0.6012298461067367,0.16490499609071624,0.13023711788360678,0.898117222362738,0.03215798247688712,0,57
SOLOUSDT,USTCUSDT,0.8277597657815506,0.10393735043506584,0.1302278875297746,0.509267389896617,0.0017536177565972422,0,94
DYDXUSDT,VINUUSDT,0.9508650729127575,0.187160708795801,0.13019862086406808,0.6894276367925285,0.006039693742540852,0,49
ARKMUSDT,POLUSDT,0.7045382902740681,0.12413369269261826,0.130192974853844,0.6319413730894764,0.01558350342426723,0,77
KCSUSDT,XRPBTC,0.6964752686376082,0.05621045203375842,0.13018955142310923,0.5220564635449941,0.007566314018561818,0,43
AVAXUSDC,LTCUSDT,0.5764922381685573,0.100712175548004,0.1301331094936706,0.975197014690995,0.007533660435267049,0,53
ERTHAUSDT,FLOWUSDT,0.493582717901842,0.097319753449266,0.13010325521747154,0.5776483073225083,0.016536559488014416,0,53
CELOUSDT,LTCUSDC,0.6286072990876475,0.14911527290094975,0.1300894390447579,0.5587292908210534,0.010022753612585191,0,76
BNBUSDT,QTUMUSDT,0.3162151118856069,0.44525745366671393,0.13007568648461296,0.515848234423383,0.04128184066255279,0,96
JSTUSDT,MANABTC,0.9253026649075454,0.09636700479164605,0.13007251889904256,0.6002456033471599,0.010987805709524992,0,93
KAVAUSDT,VINUUSDT,0.9881914588843159,0.23352239797632157,0.13007161596253203,0.5963783089916086,0.00024322814123803153,0,74
CTCUSDT,GMXUSDT,1.0120540280696848,0.012119122872366855,0.13001265940820894,0.5320279598056217,0.0031449996127060073,0,72
SOLOUSDT,WAXPUSDT,0.7715904260749131,0.07821740719010566,0.12994827859287358,0.6734884756833124,0.01575658529543942,0,58
LINKUSDC,SALDUSDT,0.6433279399126084,0.25017366940266383,0.1299416204512789,0.5782429471400481,0.02498844034743763,0,39
CAKEUSDT,SANDUSDT,0.9321700476446179,-0.024395751104010908,0.12993218581526647,0.5795110033480697,9.521160529446614e-07,0,70
XLMBTC,ZRXUSDT,1.0046961846750024,-0.06922595725098395,0.1298997290070902,0.5965313854124142,0.038182694349862524,0,80
GRTUSDT,SOLEUR,0.8470331237828447,0.06479285027424082,0.12989786199813846,0.8130337699922958,0.02856369718915276,0,42
GLMRUSDT,XLMBTC,0.5507968473634886,0.14991069727272333,0.1298965943871271,0.8437415758336628,0.0482938231091246,0,55
BATUSDT,MINAUSDT,0.6996094394936209,0.16233764788946617,0.12984737918300668,0.6561837639597521,0.004097030242244044,0,45
SOLOUSDT,XEMUSDT,0.8489069786636452,-0.007827892739731498,0.12983365049015205,0.5988605972258774,0.0019112706635719936,0,94
AVAXUSDC,LTCUSDC,0.5848785592319707,0.09248479945286366,0.12980874048117927,0.9587306062667019,0.006620296169467151,0,63
AVAXUSDT,LTCUSDT,0.5779302526031207,0.10003466006449457,0.1297953624062327,0.9781158164391562,0.007444240183210139,0,55
LUNAUSDT,SNXUSDT,0.9203703624592351,-0.0161839053241965,0.1297601370509446,0.9811379585452057,0.02977342465228025,0,81
CAKEUSDT,SANDUSDC,0.9343885307428659,-0.02487367752953525,0.1297492787199783,0.5168238219260644,8.782252921236387e-07,0,104
KDAUSDT,SOLOUSDT,0.4994235137902393,0.23182502030013774,0.12972846583765602,0.5760361835225564,0.02034806523693956,0,70
FMCUSDT,HOOKUSDT,1.0001229759247874,0.06110756518665442,0.12971404034612022,0.6082230347260917,0.004635553813804679,0,75
ROSEUSDT,SOLBTC,0.7695847055064512,0.14848545179597034,0.129705713158858,0.5204789464187431,0.011800470824649193,0,102
ADAUSDT,CELOUSDT,0.7759755065766241,0.10364978412632776,0.12969362407797852,0.7935407507704069,0.015436383231028219,0,51
ADAUSDC,CELOUSDT,0.7748876081070243,0.10315455407824566,0.12964253191658248,0.7954155384205142,0.01580866528233494,0,47
CRVUSDT,SOLOUSDT,0.8220912163192257,0.07888671289433025,0.12962418738885023,0.8732046605547387,0.00916907625850044,0,89
ICXUSDT,XDCUSDT,0.5013342070702046,0.2020355006168432,0.12957046684939935,0.5907435586310233,0.01970682407139266,0,87
THETAUSDT,VRTXUSDT,0.8618135070286728,0.07158967773566201,0.12955784410088084,0.5919136531132325,0.02040153179414605,0,105
ICXUSDT,KASTAUSDT,0.6290128851673981,0.09327151334338665,0.12953940702726374,0.58523837482299,0.013777788727149154,0,81
FLOWUSDT,LTCBTC,0.6313293785336775,0.17379747652569638,0.1295166598433116,0.7157398529380098,0.018813710285689133,0,79
RPKUSDT,SCRTUSDT,1.0935269920013366,-0.02242325438597659,0.12951476675087525,0.6716098483593627,0.01928939527312958,0,68
SSVUSDT,TIAUSDT,0.8561504123733538,0.1322622399534332,0.12950746242226976,0.5971327638248844,0.01500798187048823,0,84
EGLDUSDT,MDAOUSDT,1.0990328256282884,0.07052767655433453,0.12949787753176203,0.7816379805425151,0.04350153707272422,0,63
AVAXUSDT,LTCUSDC,0.5863078801933522,0.09180375434795301,0.12947674820792973,0.9611580170027598,0.006547078560070748,0,59
GODSUSDT,JSTUSDT,0.42057764993417046,0.12293988314536136,0.12947610789986352,0.6555014822310963,0.010903928137242723,0,47
FXSUSDT,LOOKSUSDT,0.5743949125881151,0.16680087353015344,0.12944906822287325,0.601017549881673,0.016558648509410738,0,85
GRTUSDT,SOLUSDT,0.8301457279820432,0.07155541938679136,0.12943682526756317,0.9204706307136945,0.03825558336124109,0,52
FETUSDT,FXSUSDT,0.6084896968285932,0.24723420351703077,0.12943674349414047,0.5904916259792439,0.031192379565717444,0,73
MINAUSDT,SFUNDUSDT,0.614092478554137,0.18325610734503164,0.1294225412566481,0.7587476826221415,0.02884224361898037,0,75
BATUSDT,CAKEUSDT,0.5404851429578739,0.2566344543030229,0.12932295107316144,0.6323806823564546,0.016440438176860153,0,47
KASTAUSDT,VINUUSDT,0.6321558691175565,0.2750076150892786,0.12928855973112627,0.5150199934698947,0.00837726965685837,0,76
GRTUSDT,SOLUSDC,0.828726976193826,0.07355211425934428,0.1292562354788303,0.9139956957031002,0.036751591642613,0,44
CAKEUSDT,ZRXUSDT,0.9961578246580268,-0.15674311410317845,0.12922421250516802,0.5161349638093521,0.010773752404240985,0,72
QTUMUSDT,SANDBTC,0.7994407340791992,0.1420468182950775,0.12919378776522034,0.6527313880264126,0.01724876631247614,0,64
AGLDUSDT,COMPUSDT,0.7091108407967368,0.10791385064502874,0.12918775528618306,0.6880405801000675,0.007348949582327397,0,89
CELOUSDT,CHZUSDT,0.6779599995700193,0.14530089505351063,0.1291402303093576,0.5351716971070907,0.004762789594203965,0,94
AGLDUSDT,KDAUSDT,0.8477594859655657,0.040332565534367135,0.12913221816984946,0.5362138567500595,0.008122856981403855,0,142
MANABTC,SOLOUSDT,0.8919487466774221,0.04376430331784827,0.12911694214738617,0.6639020620024166,0.001378124613482836,0,85
ARTYUSDT,RUNEUSDT,0.696430343842905,-0.05000863768594011,0.12911273954367922,0.6040412436988488,0.04378528005824842,0,59
